"The garbage bin is being overflowed by trashes and have to be cleared immediately, otherwise this will become the safe breeding place for the vectors (like mosquito), which spreads various disease.",neg
There is garbage,neg
Garbage Dumping - for 6th event,neg
Garbage,neg
Hey man garbage is there huh!,neg
"Garbage
",neg
"Cars

",neg
Zafo,neg
Caring,neg
Brick,neg
Bcuz,neg
Neha humane,neg
McKay,neg
Heidi,neg
Bucket,neg
RBI that oz TV xnxx dj tb,neg
Brush echo TV ICC RG xnxx dj hv,neg
Garbage Dump,neg
Eno tv oc rb cn ch ignor,neg
Heels,neg
The potholes make the road irregular; are hectic and causes trouble while transportation. Even during rainy season there is intense water logging; which poses a threat for the health of the passerby.,neg
There  has been no construction took place here past in the 5 years. The residents here are financially deprived and lack education.. They are to be to educated on not to create landfils,neg
I saw these dangling wires. I am really dissapointed about this.,neg
Dumping garbage in vacant land,neg
Some taps do not turn off properly,neg
This place is in front of a school and has become a dump yard now.,neg
Traffic ,neg
Change of dustbins frequently ,neg
Slum area ,neg
Opening tanks ,neg
Do not throw garbage in houses street and it will cause disease,neg
Garbage ,neg
"Local visitors, devotees and people throw all garbage all over the place. If u notice, there is less garbage inside the bin rather it is more outside. The landfils seems to be there for a long time.",neg
In our area the government staffs are not coming and collecting the wastes from the house the elderly people in our area suffering to walk a distance to reach garbage .,neg
The government staffs are not collecting the waste from the house in our area the people are not able to go to the garbage because it is to long.,neg
"The street hawkers:cocunt water, sweet, chat, drinks, all of them throw all disposable waste in both temple water tank and outside. The landfil seems not being cleaned up for months",neg
If we optimize  flush tanks in our houses we would be saving a large amount of water. In each flush we would be saving about 500 MLS of water.,neg
Misuse of water,neg
Scrap materials are thrown here. It's hard for the garbage lorry to enter this area. Request the authorities to move the scrap materials as it blocks the road,neg
The roads are dug up for various purposes and they are not fixed properly which leads to problems during the rains as these unevenly fixed roads get filled with water which leads to major accidents,neg
In hospital the qeu is long so patients are suffering are   request to solve this matter,neg
Discover mud Ganesha selling area,neg
Careless mind on trees ,neg
There is garbage dumped in the side of the road which makes the road dirty,neg
The garbage bin is filled with garbage. The branches of the tree hasn't been cleared yet. It has been there for months,neg
It needs to be clean. People are slowly throwing waste here and it might become a bigger dump,neg
Falling wires on public road ,neg
This cycle blocks the road which causes problem for the people to move around that place,neg
Please clear the overfilled garbage bin,neg
"There is a garbage dump at Attur Layout Bus stop and it makes the area smell very bad. Also, almost alwats I go there, there are cows eating stuff out of the dump and probably falling ill.",neg
No maintenance on road ,neg
Potholes on the footpath on Dodballapur road cause problem to pedestrians.,neg
Please stop pollution,neg
PlasticStraws were baned and there was changes in the environment. I was very happy about it.,neg
Due to this many people get lung disease  and breathing problems,neg
Some people have open water lines coming straight out of their house.This in turn dirties the places around that specific house . So we must close the water lines so that the water doesn't leak out .,neg
"As usual , people are throwing waste near the dustbin and not on the dustbin.",neg
The use of plastic bags has still not reduce... And most of the biodegradable waste is put on roads....,neg
This place has been converted into a dump yard due to negligence / irresponsible attitude. There has been no action from the property owner or the Bbmp to clear this mess.,neg
Not cleaned from many days,neg
Dumped waste,neg
Please clear the roadside dustbin as it is blocking the way and creating ruckus and traffic on the road,neg
No good road ,neg
This garbage is not cleared for so many days because of this many disease r spreading throughout the area pls take necessary action ,neg
Careless behaviour ,neg
This is a problem located near the railway station in the parking lot. People can not pass through it especially for elders,neg
"The sea shore of the Elliot’s beach is covered with plastics and it is also the food for many animals
",neg
"In my area people dumped garbage near my house. 
So,please take action to clean it. ",neg
It's near the beach. If it rains. It will be washed away to ocean,neg
Its from some restaurant. Stinking,neg
Garbage needs to cleaned,neg
Its stinks and waste is coming on to road,neg
Pls fix the pothole and clear the dustbin as it blocks the road and people are not able to walk in that street. Due to this a huge traffic is caused and a ruckus is created,neg
Please help me,neg
Careless behaviour ,neg
Lots of traffic near chetpet ecopark,neg
Vehicles are not able to move properly and when it rains the water is stored in so that people are  not able to walk .,neg
Please make this place even,neg
Due to improper sewage system waterlogging is arised and cracks are appearing on the roads.,neg
Please help me,neg
Harmful smoke release from the factories,neg
"Don't put waste paper,waterbottles,clothes,etc.roadside foodstall and soup shop, vegetables sales vendor also spoil our atmosphere. Kindly request people's don't do this for air pollute activities.",neg
"This practice is highly lucrative: ...

Keeps the environment clean and fresh: ...

Saves the Earth and conserves energy: ...

Reduces environmental pollution: ...

Waste management will help you earn",neg
Garbage need to be cleared because it is causing lot of medical issues and traffic problem,neg
Open drains and sewers cause waterlogging thus allowing dengue mosquitoes to breed on them.,neg
Garbage pucker is not cleaning the road,neg
Throwing garbage in vacant LAND. please put ome efforts to clean,neg
There are parking on footpath mainly in urban Bangalore.,neg
Garbage near my place,neg
Garbage througing on footpath and road sir,neg
Garbage not segregated,neg
Drainage has blocked in this area and it is problem,neg
I saw this and was really upset. I sobbed for people who were driving vehicles.,neg
Garbage is being dumped in vacant land,neg
Plant more trees you get oxygen free and we get rains  .Doesn't allow the soil to errode.,neg
Setting Up System In School For Chart Papers To Be Reused.,neg
People just dump garbage near my house. The lady who collects the garbage is least bothered to pick it up.  Plus that lady leaves her vehicle in front of my house,neg
"This is not clear we gave money also they are not cleared
",neg
People are not able to walk on the platform because those who come to eat there parking the car on the platform and on the roadside . This leads to traffic .,neg
Guys when I was going in the cycle a large amount of smoke came from a lorry.the road was not visible and dangerous to breath.this may also lead to accident,neg
There many parking in the footpath and difficult to walk,neg
Garbage huh,neg
"Multiple streets were submerged, in some cases up to heights of five feet, and numerous homes were flooded with rain water as well.

Bengaluru received 14.4 cm of rain on Thursday night.",neg
Tree branches are being cut down. Please clean them,neg
Drainage here is fully with all the plastic covers and it is full blocked,neg
Dumping of garbage is taking place in Nandanam extension near to Nandanam medicals shop  due to damaged bins and irregular collection of waste by corporation lorries,neg
The drainage here is full of plastic covers and papers and it is blocking whole path,neg
"Drainage is blocked cmpltly here
",neg
Garbage dumped on road.,neg
Garbage dumped,neg
No cleaning ,neg
"It creates many kind of disease like dengue, malaria etc, and the people who are living around it gets easy affected and this even increase in insect population .so I request you to clear this issue",neg
Garbages are thrown here,neg
Sewage lines are not proper,neg
Open drainage pls do something ,neg
Black spot dumping garbage,neg
The bin is over filled with plastics and other wastes. Tree branches are also being cut down. Pls clean them,neg
Pls clean the garbage.,neg
The complete road  side is filed with garbage. Pls clean them,neg
"It stinks, all wet and dry waste is dumped here!! Please remove the garbage, it is affecting the life of common people who live there!!",neg
"There is a free flowing gutter near my house, animals drink in it and suffer, poor people also sometimes drink this dirty water, I request to close this sewage line????",neg
"This image was taken near the sewage line, you can see that the squirrel is eating garbage!! Please close he sewage line",neg
Such a mess..so much garbage...degradeabke and non degradable together,neg
Garbage dumped on doddabetta peak,neg
Garbage dumped out of dustbin.,neg
Garbage dumped near shop,neg
Glass dumped on footpath,neg
Stop dirtying washrooms,neg
Dump site,neg
A lot of garbage has been dumped in the colony I live . Not just 1 but more than it .And even the drainage hasn't been closed nor cleaned.,neg
Garbage strewn right beside a temple.,neg
People are throwing waste.,neg
Street light should be repaired,neg
Garbage picker is not cleaning properly,neg
Pls clean the garbage. It's over filled. This is the only bin in the street. So it is vital for this street,neg
It has become very common to see drainage overflowing onto the street. It is necessary to check these drainage systems regularly and build better drainage systems to prevent them from overflowing.,neg
This problem is caused due to rain which is very uncomfortable to pedastrians,neg
No maintenance garbage ,neg
People park their vehicles in this road and it is very difficult for two cars to even cross each other.,neg
People park their cars and vehicles outside their house and this causes the road to become smaller.,neg
"To say first, there is no Streetlight at all here and it is very dark during the night and there are no there bright lights nearby",neg
They are throwing garbage in our flats compound wall. Because of that mosquitoes are breeding,neg
This light doesn't work at all and it is very dark during the night,neg
"Even though people have a garbage bin, they dump their garbage near it and go.
The Garbagr collectors Al'so pay no attention to this.",neg
"People park their cars in the road here.
As you can see there is a row of cars in this street.",neg
"This bin has a hole in it and the garbage flows out of it.
The garbage truck and officials pay no attention to this.",neg
"These auto drivers park their vehicles here and they are drunkards .
They throw the bottles in the platform and cause distress to people.",neg
"Huge Pothole at gate 7 Ramaiah College. Posing risk and mobility issue.
Interested in a campaign to fix all potholes in MSR Nagar with my group of volunteers.",neg
Parking on road,neg
There is a waste wood  in  our we told the carpenter to clear so we are unable turn our vechile,neg
Careless behaviour by people (throwing plastic paper on tree) ,neg
There is water logging in our area,neg
"It's foul smelling, attracts houseflies and causes disease near that area. Cows eat the garbage and die...",neg
Single dustbin ,neg
"This is a broken electric wire hanging loose in front of KSRTC Main Bus Depot, Jayanagar.",neg
Garbage dump in the foot path,neg
People affected by potholes on my road,neg
Public toilet for disabled flooded and broken.,neg
Brodie bcuz usse bat Harris purity,neg
"Irish FL
",neg
Brims gently bccha bccha bccha bro foursome,neg
Potholes Affect - pedestrians and vehicles and drivers,neg
E waste is dumped here and there .,neg
The garbage bin in my locality that is jani jhan khan road is over flowing and the bin has not been cleared which has lead to the above situation. Zone 9 area 115. The plastic bags are eaten by animal,neg
Garbage spilled all around the bin,neg
Spilled garbage left as it is.,neg
"Reported but not cleaned ,again iam reporting",neg
"Wire is very low ,almost near the floor. Please fix this.",neg
The garbage thrown over here causes more non hygienic problems and diseases we find this problem in every part of Chennai,neg
Water filling inside pot holes,neg
Condition of my footpath,neg
My footpath,neg
My terrible pot holes filled road,neg
My road should become a pool,neg
Garbage dumped and burnt,neg
Foot paths condition,neg
Water on footpath,neg
My road,neg
Potholes,neg
Banana peel thrown,neg
A mini pool,neg
Dustbin overflowing. Capacity too low,neg
Cows are everywhere. People don’t take it seriously. Many bikers can get injured.,neg
Street lights on residency road from convent road for 200 metres are not working. Very scary to walk at night.,neg
When the house was repaired the garbage from the building materials such as the cement polythene bags were dumped next to an electric box and now there is also an unused vehicle lying there .,neg
Careless behaviour ,neg
There is a lot of traffic here .,neg
I made a pen stand out of old newspapers. It reduces waste,neg
As you can see in the above picture many people are over taking from the left. This not safe for everyone. This reason is because if a person is over taking from any side there are many broken man hol,neg
People have started dumping garbage in the black spot or free space from the morning a d the cleaners havenot cleaned it and the place has started stinking.,neg
Dustbin overflowing. Garbage dumped around the area in vacant lot,neg
"Dustbin heavily overflowing , blocking more than half the road. Creating a bottleneck for the flow of traffic",neg
"Everyday the local people dump garbage here. It's become a big nuisance in our community. Animals gather around this and when it rains, the whole road is filled with garbage.",neg
The entry to Convent road from residency road is very dark. People use their phone torches to walk. Not working for more than 1.5 months. Please fix the lights,neg
Careless mind on trees growth ,neg
I saw this and was shocked.,neg
"The road being very narrow, it makes drivers uneasy to drive in that road due to this pothole. Pls fix it soon",neg
People are dumping the garbage in this land . This land. Like small hill,neg
This happens often even after cleaning the road.,neg
People are dumping garbage on an empty space. ,neg
Garbage dumped,neg
Terrible condition of my road,neg
Parking or footpath,neg
Water leakage,neg
Single use plastic,neg
Single use plastic,neg
Stop air pollution,neg
"This is such a major issue in India ATM. People blindly park their vehicles wherever they find place. They don't understand the term ""No Parking"" and park their vehicles right in front of the sign.",neg
Wires fall from heights and get tangled making walking in the footpaths difficult. It can also cause shocks and further dangers are prone due to tangling/dangling of wires and internet cables,neg
People do not obey the traffic signals. They act on their own. There are extreme dangers over running a red light. But it doesn't come to light. Strict action must be taken for those who disobey law,neg
We all know water is a very important resource but people tend to leave taps open and hence waste a LOT of water. The amount of water wasted is TREMENDOUSLY huge especially in public places like malls,neg
No place to park vehicles ,neg
This has not been cleared for nearly a year,neg
This has not been cleared about a year,neg
Garbage,neg
"Garbage
",neg
People are dumping waste in such places and are spoiling the place.,neg
This might lead to traffic on roads as people will start   walking on roads.,neg
This a very important and a very busy road . People use this road very often. People throw garbage not only inside but also outside the bin,neg
This an open drainage. Due to this people find alot of mosquito there. Also this creates a lot of bad odour,neg
This is a privately owned land. And people throw garbage here only. Therefore there is a lot of mosquito in this place,neg
Garbage dumped on the corner of the road,neg
Footpath filled with water,neg
Garbage dumped next to tree,neg
Full footpath is covered with garbage.,neg
Horrible footpaths filled with fungus on the wall,neg
Air pollution,neg
Stop water leakage,neg
To slove,neg
There was many trees in my area.  People who live in this and now vacant this palace wanted to take the plants and now we don't have trees. When the trees are cut they are dropped down and left same,neg
This is a private land and people throw alot of garbage here,neg
Investigated Possible Solution To  Reduce Water Consumption In School,neg
Garbage dumped in this location and it's spread all over the road,neg
Garbage dumped on the road side blocking the foot path,neg
No dustbin in bus station ,neg
"The wire is hidden by trees, which Camoflauges and is not seen until you are very close to it. I have hit my head on it several times",neg
"Wow the city looks beautiful with garbage doesn't it??
Really! There is a bin right next to a place with a pile of garbage! It takes people few seconds of their important time to properly dispose them",neg
Many streets in Chennai become pitch dark from the evenings. Many people are scared of entering and walking in the streets as there is no light and there are many hazards of walking in a dark street.,neg
To slove,neg
Please save our city.,neg
"Outside my house where there is an empty place, a man is dumping some medicine bottles of the same kind , almost every day.",neg
"They have done it before 2 months
But corporation has seen and not cleared",neg
Drainage system is not covered in this area.,neg
"Cars are parked wrongly in our area..
In platforms",neg
The wire not proper,neg
Roads are out of use due to water logging...,neg
"People are dumping on the roads the waste where the govt havent put any bins its a beautiful place beside the beach so people are making worst it causes deadly diseases like malaria etc 
",neg
Water leakage,neg
Over flow,neg
Open manholes,neg
It's so dangerous,neg
How can we know,neg
Wrong parking,neg
"The garbage,predominently plastic is building next to our residential compound and just behind the newly built TNHB residential complex on M. T. H road. The flies and mosquitoes are breeding on them.",neg
Garbage is not cleared in this area,neg
Drainage is not covered in this area,neg
Trees are being cut down and thrown towards side of the road. It makes hard for the drivers to park their car. Pls clear it,neg
National highway - 66 is filled with potholes from Nanthoor to Surathkal,neg
The dust bin is overflowing and the bin is broken . Want the bin to be replaced and the clearence to be done twice a day.,neg
Used autos are not being moved away,neg
"On the road side all types of waste spreading near the bins. So, we want to separate the TWO type of bins. As BIODEGRADABLE  and NON BIODEGRADABLE.",neg
All are dumping the garbage in a plastic bag under a tree. Various insects are breeding in this place . Diseases like dengue are caused due to this.,neg
Potholes,neg
BBMP workers haven't taken trash in four days so it looks like garbage,neg
"Bad smell and other stuff... 
Immediate clearance of the garbage",neg
To solve,neg
Lots of garbage ,neg
Human and animal getting diseases ,neg
Garbage,neg
Garbage,neg
There is no proper dustbin the area. The dustbin is damaged. So that the people are putting the waste in the area which is around the dustbin. Because of this  there is accumulation of mosquitos.,neg
Full of filthy things,neg
It's not that bad but it still needs to be fixed.,neg
This is next to a shop. The shopkeepers are complaining that it is stinky. We have to take action.,neg
"Ok... Today A Small Puppy Got Struck in Here But We Managed To Get Him Out!!????
My RequestIs So To Fix A Cage So That We Water Could drain During Floods And Puppys Are Also Saved",neg
This bike is parked wrongly in the road.people cannot walk in the road also properly.,neg
This is garbage.It is fully dumped in the land and the area smells bad.,neg
The shopkeepers are complaining it is very stinking. This has to be changed.,neg
This is also a place nera the kodambakkam bridge.,neg
Plastic spoons are a major cause of land pollution. They are very harmful for the environment. Millions of plastic spoons are used in our life.,neg
Don't do this any more,neg
Please take action on it,neg
"This faulty transformer has burst in the past . 2 months ago, it had even sparked a small pile of dry leaves and we had to douse it. See the spark in the picture. Look into this matter please.",neg
It's too smelly,neg
It's very very smelly,neg
Pot holes on roads,neg
It does not allow people to walk,neg
Garbage dumped,neg
Pls stop the lorries to leak water,neg
Please don't do this again ,neg
Garbage is often not cleared from the premises of the chemical department in NITK surathkal.,neg
Sewage line behind 7th block is blocked.,neg
Garbage is dumped beside the Computer centre.,neg
Blocked sewage line near 3rd block hostel.,neg
Water leakage is happening near megatower in Nitk Surathkal. ,neg
"To slove
",neg
Open drainage system pls put proper sewage lines,neg
Garbages are thrown here,neg
Open drainage systems ,neg
Garbages are thrown here,neg
The garbage has not been cleared for more than a month and it’s blocking the road also,neg
Please don't open these man holes ,neg
There is this place in my locality where garbage is dumped in huge amounts. There is also a food stall nearby. This is affecting the life of the people around on a large scale.,neg
The water pipes that are underground and are leaking and the water is stagnant and is getting contaminated this is causing breeding of insects and causing diseases ,neg
It spreads disease causing germs to the people living around it. It must be avoided.,neg
"Leakage of drainage water in the manholes
Danger of spreading diseases",neg
"In chennai,the garbage trucks come at morning 7:00 am.At that time,many of the school vans work.So,there is no way for the school vans as they are blocking the way.",neg
Garbage dumps are very harmful and should be cleaned ,neg
This has been like this for so many days . People should clean it.,neg
This is in a very rich locality. This has to be cleaned or many people will start dumping wastes there.,neg
We can't walk in the pathway they are parking their vehicles,neg
This is the branches of the tree which is so sharp.,neg
This is cement and sand mixed in the side of the road.,neg
Water logged road,neg
Deep potholes,neg
Condition of foot path,neg
Flooded roads,neg
Swimming pool,neg
Horrible potholes,neg
Footpath,neg
My footpath,neg
Plastic bottles,neg
Horrible road,neg
"No garbage dustbin for putting garbage, and it is in the side of the road, causing traffic",neg
I want to report a problem. Many people park their cars in front of my house and some people are finding it difficult to walk. It becomes difficult bin residential areas,neg
Shops like dominos use a lot of paper and cardboard. They pack each and every dish is packed. This wastes a lot of cardboard and paper.,neg
Street light didn't work for past 5 Day's,neg
It spreads disease causing germs to the people living around it. It must be avoided.,neg
It's in road ,neg
Now we made it close,neg
I was to fell down,neg
We can't ride vehicles,neg
It's open,neg
"Near the main entrance of Chettinad Hari Shree Vidyalayam senior and junior campus, the dustbins are not being cleared on a regular basis.  This thereby leads to terribly bad odour and health issues",neg
Garbage in the garbage bins are not  being cleared on a daily basis. Goats and cows can be seen eating the garbage.,neg
Heavy broadband equipment hung from street light post,neg
Appeal to desllit storm water drain on paari salai,neg
Cables are lying on road,neg
The footpth is broken and ot is troubling alm pedistrians,neg
It is lying causing shorter people to suffer,neg
Wires dangling here. It has been a long time,neg
This loojs uneventful and troublesome,neg
Road has been dug for  some purposr but it is been disturbing bike riders and walkers,neg
Garbage in the empty area,neg
Theres has been a carck near the pothole,neg
Garbages and cement bags mixed together,neg
A major crack  in the road,neg
Cement lying here more than 6 month and  and a lot of debris here,neg
Sewage has been leaking here for a ling time,neg
It is dirty and some brick has been dislocated,neg
Vety unorganised spot and garbage piled ????,neg
There is broken rocks are laid in the road and it is very slippery and dangerous for vehicles.,neg
Road hs been dug in the parking area,neg
Wires dangling here and poster stuck on the tree,neg
This is full of sand and stones underneath the bridge.,neg
A hold in manhole is covered by a cheap tray,neg
"People visiting in this place are dumping more
 garbages in the road instead of throwing it in waste bin",neg
"At ccc in nitk ,a garbage dump or black spot is there,here no one clear it and garbage increasing at that place.It is uncomfortable and 
Polluted place to walk for others.",neg
EB work doing proper safety measures,neg
Improper dust dumped,neg
Garbage dumping,neg
Please don't do this ,neg
Thus pot hole is on a huge road. They did some work before 2 or 3 months ad did not level the road. This has to be fixed.,neg
As usual people are throwing waste NEAR THE DUSTBIN.,neg
Please pick up the garbage ,neg
Please pick up the garbage ,neg
Open sewers. This is a cause for the multiplying the number of mosquitoes and the spread of dengue and malaria. I request to close these.,neg
Overflow of dumpsters and littering/dumping around it,neg
Water is precious. We should not waste water . Then stop water leakage if u see anywhere,neg
Please check this situation government,neg
People dump garbage in vacant lands without even giving a second thought of weather it isbiodegradable or not.due to this a lot of non-biodegradable waste get accumulated on land.,neg
The whole road is broken. During rain it's difficult to ride. Due to this it leads to heavy traffic jam on highway,neg
There are many potholes on the road.  Many people don't see the potholes.  Road condition is very poor. So I kindly request you to look into this problem,neg
This image shows that the sewage lines connect to our sump which we are using for other purposes. So the GCC should immediate action about this,neg
This is full of soil in the area in which the road is blocked.,neg
These are bikes parked wrongly in the street.,neg
Garbage Is not  cleared in this area,neg
Garbage is not cleared in this area,neg
Garbage is dumped in this area which is a residential area.,neg
They haven't cleaned the dustbin.And garbage not in dustbin.,neg
It in a street where people live. With these garbage it is difficult to live a life without diseases,neg
Animals which eat the garbage live a short life span and dangerous for both humans and animals.,neg
"Garbage is dumped all over and not separated. The cows and other animals will die. This causes the animal to get endangered. So, we have to separate the garbage and there should be separate department",neg
It is a case to be dealt with because it can cause many problems,neg
"This is a nightmare for students who travel by van as the pavement is broken, there is a huge garbage can on the pavement and it is used as a restroom",neg
This Dump Has Been Stagnent for many weeks. Someone must take an action as the foul smell and insects have increased. I request the GCC to look into this problem.,neg
Mosses everywhere in terrace,neg
Tree leaf hanging on cable,neg
Rugged,neg
Dust bin is damaged,neg
Garbage,neg
"In my Kannagi street choolaimedu, the roads are broken and one boy fall down 
Pls solve this problem and another point when it is rained full of water they didn't know gathered is roads are broken",neg
Pit closed but cable projected from pit,neg
Dust bin overflow,neg
It is very smelly I  cannot breathe,neg
It frequently catches fire and the entire area face a power shortage for few hours. Will the authorities find the problem and solve it?,neg
EB post slanting like piza tower,neg
Bad smell,neg
Dust dumped roadside,neg
"Puddles in corners
Accident  prone zone",neg
Garbage is dumped in a vacant plot. This is land pollution and harmful for the  cattle which feed on it. This must be cleaned.,neg
This place is always seen with waste and other dirty things as the neighbourhood dump their waste here,neg
It is open ,neg
Vehicles are parked on footpath. Pedestrians are forced to walk on the road,neg
There are people in my neighborhood who dump their garbage when a garbage truck is not coming sometimes in front of a house.,neg
"Garbage dumped on the footpath, forcing people to walk on the road",neg
Though there is a note saying don't throw garbage there a people who have still thrown garbage which is not correct. ????,neg
The water stagnates in the drainage line beside the park and causes a lot of mosquetoes.these mosquetoes bite and irritate people who walk or exercise there.Many people have questioned about the prob.,neg
"This is a  subway in korattur which is being built by 8years and till now it had not been built. 
And it troubles people who are living here.",neg
It is affecting  the underground water and many chemicals  are mixed into the water.,neg
Garbage huh! Hence proved,neg
"The drains in the area is dumped with garbage including food items, plastic items etc. The smell is unbearable. Thick vegetation has grown in the region creating homes for rats and snakes",neg
"The drains are dumped with food and plastic waste. Thick vegetation grows in the area, home to rats and snakes. The smell is unbearable. It will lead to people falling sick.",neg
The lights in my street have stopped working from a long time. The light gets switched off after 8. Many people face problems due to this. Some people dash to the walls. Only 2 lights work,neg
Air pollution has to be controlled currently.More we are late more the pollution increases.,neg
Manholes opened for cleaning drainage has not been closed,neg
The section of road is already damaged anf water has been logging in it,neg
"People dump garbage here it may cause diseses
This place is full of garbage .and I think it should be cleaned . It will be looking dirty . Near this people live
",neg
"In our street there is more air pollution because bikes and cars etc polluting it.baned factories and industries
",neg
Need more dustbin,neg
Clear this now,neg
Waste of road space,neg
Garbage,neg
Water always left open,neg
Mosqutio haven,neg
Due to improper roads. There is a pool of water. ,neg
Clear it mess,neg
Ths Hanging wire are having 1400volt current some are have been cut due to construction and not been repaired electricians are not comming when this problem is reported to govt.,neg
They are dumping the garbage,neg
Water is the root cause of potholes. Existing potholes let more water get in under the sub-surface of your pavement. Repairing a potholes now will prevent the formation of larger pothole.,neg
Clearing of road side dustbin,neg
My house wire is dangling ,neg
There was garbage dumping but now it is reduced.Even though garbage is scattered everywhere.Due to this the breeding of disease causing mosquitoes increase,neg
"The garbages and plastic  bags are dumped  on this area
Due to this  animals like cow etc has been destroying. They are swallowing  the plastic bags. We were telling to people who aredumping thegarbag",neg
This is a private land and people throw a lot of garbage here . Therefore people have to see a lot of mosquito here,neg
This is a private land and people throw a lot of garbage here. Therefore there is a lot of mosquito here.,neg
This is a private land and people throw a lot of garbage here. therefore there is a lot of mosquito here,neg
This is a place near a road and because of open drainage there is alot of mosquito here .,neg
There are a lot of mosquitoes in our surroundings. These may cause various diseases. I hope this problem.gets solved as quick as possible.,neg
Pls repair,neg
"Pot hole
",neg
This is piles of sand in the road next to the sewage line.,neg
This is bags of garbage disposed in the place.,neg
This is also bags of garbage in the place.,neg
"Release of foul smell, sometimes causes traffic.",neg
LED wires are wrapped around this tree which poses a threat to the tree and the insects and birds living in the tree. Please take action,neg
Bpak created,neg
There is a water leakage at the outside the road.water is not drying.everyday drain is coming out.now days it is causing dengue.which it is danger.,neg
Very  difficult to walk  away and to cross. Very  unpleasant odour making a huge traffic.,neg
"On our locality garbage bins are damaged due to this the waste starts overflowing ,spreading across the surrounding.",neg
At mangal eri park there is sewage dumped and because of that people are not able to walk ☹️,neg
"In this area the road was dug up for some work , 1 month back and is not repaired yet. The road has become narrow.",neg
Landfills and dumping of waste is already harmful because of the smell and toxins. This in turn gets absorbed by the soil and affects the underground water.,neg
Garbage dumped near school,neg
The roads are damaged in our locality. Due to this riders are suffering a lot of problems . During rainy days the situation is even worse.,neg
Big stone standing on dangerous position,neg
Posiblities-dengue,neg
Rubbies mounted in road side,neg
Drainage not closed,neg
Only pole no camera,neg
EB work without safety measures,neg
Bore bump not maintained,neg
Street indication board fully earsed-BCZ posters,neg
The street lights in my locality are not proper...they are damaged.. which makes us feel insecure when we travel during the nights...,neg
Bus stop fully covered with posters,neg
Garbages overflow,neg
Car parked on platform,neg
"There is a broken wooden door .
Without a knob and half of the paint ...",neg
Please do something about it sir ,neg
This leads to more amount of mosquito in our locality. Many posters have also been stuck and this sewage line should be enclosed,neg
"This is a place behind our apartment. Due to construction work , all the waste has been dumped here",neg
In case of rains water remains on the road as their is a huge pit in the middle of the road,neg
Bpak is created bbmp to collect dumping points. Great initiative,neg
"The space near Jayanagar 33rd main road, just beside the park is dumped with garbage and hasn’t been cleared.",neg
Siddsoft is checking report,neg
Siddsoft is checking issue form enhancement,neg
Bpak is more for data collection,neg
"There used be a dustbin over here. But it's missing since a week. Even if the dustbin would is there , the place continues to be like this",neg
Test,neg
Tap can be repaired,neg
This area is full of sand and the drain is also open.,neg
"Our street has to be clean so many people walk there the bad smell make people some diseases especially asthama patient's walk there there will be a lot of problems
",neg
We will make the country pure ,neg
"There is no street lights in our locality after night at 5o clock people are falling on roads by not seeing the ceacked
",neg
Air Pollution is taking place all over India. Around 2l people are facing asthma attacks on them in India. We are all using scooter for everything.  After sometime we will lose our Earth. ,neg
A lot of garbage is being dumped in front of Sumadhura Shikaram which is causing stench and spread of diseases via flies and mosquitos.,neg
Garbage dump near scating ground,neg
Recycle the plastics ,neg
This vehicle is also parked wrongly.,neg
Please repair,neg
Very disturbing others,neg
"Near my home while taking water from pump sewage water got mixed with metro water and this happens in 7 zone and 91 ward of mogappair west so please take some action about this issue .
",neg
Many times  we had  informed to the government just  they kept the dustbin. The public is not putting the  garbages in the dustbin. We are informing to public that it is not a place to put the Garbage,neg
Tree leaf dumped road side,neg
Tree leaf dumped roadside,neg
"The waste of people is not collected regularly so people dumb trash on road sides make it stinky,and includes breeding of mosquito",neg
All cars are parked on foot path,neg
Improper dust dumped ,neg
Dustbin overflow,neg
Dust dumped in roadside,neg
Drainage clean,neg
Don't do this,neg
There is a lot of drianage water being ourflowed duribg rainy season here .We can stop this by covering the top of the drianage pipe by a proper lid .This will prevent the waste water from overflowng.,neg
Post box tied with cable wire,neg
Dust bin also damaged,neg
Street indication board fully erased,neg
Big stone standing ondangerous position,neg
Posiblities dengue,neg
Drainage not closed,neg
There are garbage near our locality.  Pls clear them there are many people walking ,neg
In our locality there is wrong parking so that people cant walk and there is no sufficient space to walk ,neg
Near our house there is streetlights broken and after sunset the street is dark so know are walking in the streets due to this robbery is also happening,neg
EB box slanting position,neg
Door to door garbage colection failure,neg
Eb work without safty measures,neg
Only pole no camera,neg
Garbage oberflow ,neg
Serial light tied in tree,neg
Perambur busstopfully covered with posters,neg
Mud road water two wheeler rider trouble,neg
Heavy dention on road,neg
Iron danger for pedestrian,neg
All time traffic jam,neg
Plastic dumped ,neg
Dustbin overflow,neg
Door to door garbage collection,neg
EB post slanting position like piza tower,neg
Tree bend facing road dangerous position,neg
Dust dumped roadside,neg
EB box open,neg
Transformer in road,neg
It may lead to accidents..,neg
Due to the dumping the garbages. When the rain comes like a small flood. All the plastic bags and all the garbages are coming to my home. My father only going and cleaning the garbages in the manhole.,neg
Wrong parking may lead to accidents..,neg
"The garbage dump near my house is very danger because of this smell and breed mosquito is there please clean that
",neg
This is a regular practice..  of dumping waste in open spaces outside houses,neg
The vegetable vendor is using plastic bags,neg
The road near our house is waterlogged when it's rains heavily. Become difficult to move on the road,neg
There are watermelon piece some people fall down ,neg
"The electric wires are coiled with creepers,and it's dangerous for living beings",neg
